mererand	S	10
meresõitja	S	5
meretuul	S	6
merevesi	S	5
merevägi	S	9
meri	S	269
mesilane	S	16
mesinädal	S	5
mesi	S	121
mes	P	11
mess	S	33
metall	S	37
meteoroloogia	S	5
metoodika	S	13
metroo	S	6
metropol	S	5
metsaalune	A/S	7
metsamees	S	5
metsatalu	S	5
metsatukk	S	14
metsavend	S	14
metsaülem	A/S	8
metsik	A	34
metsikus	S	5
metskits	S	7
metskond	S	10
metsloom	S	9
mets	S	265
metssiga	S	7
miilits	S	31
miil	S	21
miin	S	5
miinus	S	13
mikrobuss	S	6
mikrofon	S	13
mikroob	S	10
miks	D	787
mil	D	130
miljard	N	187
miljon	N	843
miljonär	S	19
miljöö	S	9
millal	D	146
millalgi	D	6
millegipärast	D	70
milleks	D	135
millimeeter	S	11
milline	P	349
mina	P/S	14011
mineja	S	10
minek	S	88
minema	V	3115
minemine	S	7
minestama	V	8
minetama	V	6
minev	A	17
minevik	S	59
mingi	P	1099
mingisugune	P	66
minimaalne	A	16
minimaalselt	D	5
ministeerium	S	86
minister	S	148
minusugune	P	17
minut	S	212
misasja	D	6
misjonär	S	7
misjärel	D	13
miski	P	2276
miskipärast	D	30
mismoodi	D	30
mis	P	8230
mispeale	D	17
missioon	S	15
miss	S	26
missugune	P	93
mistahes	D	20
mister	S	5
mistõttu	D	49
mitmekesi	D	5
mitmekesine	A	6
mitmekesisus	S	8
mitmekordne	A	14
mitmekordselt	D	10
mitmene	A	5
mitmes	P	31
mitmesugune	P	62
mitmeti	D	5
mitte	D	1738
mitukümmend	N	14
mitu	P	790
mitusada	N	10
mobiiltelefon	S	44
mobiliseerima	V	6
moment	S	33
mongol	S	8
monoloog	S	9
monotoonne	A	6
monstrum	S	5
monteerima	V	9
monument	S	13
moodi	D	50
moodne	A	54
mood	S	98
moodus	S	9
moodustama	V	173
moodustis	S	5
moodustuma	V	12
moon	S/S	19
moonutama	V	13
moor	S	14
moos	S	9
mootorikütus	S	10
mootorpaat	S	7
mootorratas	S	21
mootor	S	70
moraalitu	A	5
moraalne	A	24
moraal	S	13
moraalselt	D	7
morn	A	11
moslem	S	5
motell	S	5
motiiv	S	15
motiveerima	V	5
moto	S	8
muda	S	5
mudel	S	34
mudilane	S	7
mugav	A	24
mugavalt	D	8
mugavam	A	13
mugavus	S	18
muhelema	V	9
muide	D	64
muidu	D	249
muidugi	D	551
muie	S	28
muigama	V	77
muinasjutt	S	19
muinasjutuline	A	7
muistne	A	10
mujal	D	85
mujale	D	37
mujalt	D	19
muld	S	60
mulje	S	124
mulk	S/S	7
mullane	A	5
mull	S	11
mullu	D	91
mullune	A	34
munakivi	S	5
munakivisillutis	S	8
munakoor	S	8
munarakk	S	11
muna	S	65
munder	S	21
munk	S	25
murdma	V	121
murd	S	19
murduma	V	32
mure	A/S	193
murelik	A	19
muretseja	S	5
muretsema	V	81
muretsemine	S	5
muretu	A	8
muretult	D	7
murrang	S	5
murre	S	15
muru	S	32
musi	S	10
muskel	S	11
mustama	V	14
mustanahaline	A	6
must	A/S	363
musternäide	S	5
muster	S	17
mustus	S	8
mutike	S	14
muudatus	S	61
muudkui	D	67
muuhulgas	D	8
muukeelne	A	5
muukima	V	5
muulane	S	24
muu	P	701
muusa	S	11
muuseas	D	28
muuseumitöötaja	S	5
muuseum	S	123
muusikakool	S	5
muusikaline	A	11
muusikal	S	17
muusika	S	187
muusik	S	26
muutlik	A	13
muutma	V	317
muutmine	S	70
muutumatu	A	9
muutuma	V	619
muutumine	S	29
muutus	S	92
muutuv	A	20
mõeldamatu	A	9
mõeldav	A	20
mõisahoone	S	6
mõis	S	73
mõistagi	D	51
mõistatama	V	10
mõistatus	S	10
mõiste	S	58
mõistetav	A	24
mõistetavalt	D	5
mõistev	A	11
mõistlik	A	48
mõistlikkus	S	6
mõistlikum	A	8
mõistmatu	A	5
mõistmatult	D	5
mõistmatus	S	10
mõistma	V	424
mõistmine	S	23
mõistujutt	S	5
mõistus	S	96
mõistvalt	D	7
mõjukas	A	8
mõjul	D	17
mõjuma	V	136
mõju	S	85
mõjus	A	5
mõjusam	A	5
mõjutama	V	91
mõjutamine	S	14
mõjuv	A	14
mõjuvõim	S	5
mõlema	P	368
mõlemapoolne	A	7
mõlgutama	V	13
mõmisema	V	5
mõneti	D	22
mõnevõrra	D	37
mõnikord	D	124
mõnikümmend	N	14
mõningad	P	50
mõningane	P	10
mõni	P	1599
mõnisada	N	11
mõnitama	V	12
mõnu	S	27
mõnus	A	47
mõra	S	15
mõrtsukas	S	24
mõru	A	12
mõrvama	V	15
mõrvar	S	8
mõrv	S	21
mõte	S	821
mõtestama	V	13
mõtisklema	V	22
mõtisklus	S	17
mõtleja	S	5
mõtlema	V	1214
mõtlemine	S	54
mõtlev	A	11
mõtlik	A	13
mõtlikult	D	22
mõtteavaldus	S	5
mõttekaaslane	S	7
mõttekäik	S	9
mõttelaad	S	10
mõttetu	A	49
mõttetult	D	8
mõttetus	S	16
mõtteviis	S	16
mõõde	S	27
mõõdukalt	D	6
mõõdukas	A	120
mõõdupuu	S	12
mõõk	S	36
mõõtma	V	66
mõõtmine	S	15
mõõt	S	23
mädanema	V	17
mäetipp	S	10
mägine	A	6
mägi	S	156
mähe	S	6
mähkima	V	17
mälestama	V	9
mälestusmärk	S	21
mälestuspäev	S	6
mälestus	S	110
mäletama	V	272
mäletamine	S	7
mäluma	V	10
mälu	S	68
mänd	S/S	27
mänedžer	S	5
mängija	S	64
mängima	V	431
mängimine	S	21
mängiv	A	7
mäng	S	337
mänguasi	S	42
mänguautomaat	S	5
mängureegel	S	7
mängur	S	5
mänguruum	S	5
männik	S	35
männisalu	S	5
märg	A	84
märgatav	A	20
märgatavalt	D	25
märge	S/S	28
märgistama	V	12
märguanne	S	5
märkamatu	A	13
märkamatult	D	35
märkama	V	381
märkima	V	286
märkimisväärne	A	22
märkmik	S	12
märksa	D	47
märk	S/S	174
märksõna	S	15
märkus	S	32
märtsikuu	S	5
märts	S	265
mässama	V	7
mässima	V	10
mäss	S	10
mätas	S	14
määramatus	S	8
määrama	V	205
määramine	S	43
määratlema	V	25
määratu	A/D	8
määrav	A	17
määre	S	10
määrima	V	44
määr	S	106
määrus	S	84
möirgama	V	11
mölder	S	26
möllama	V	17
möll	S	10
mööbel	S	28
mööbliese	S	5
mööda	D	442
möödaminnes	D	9
möödanik	S	9
möödapääsmatu	A	6
möödas	D	61
mööduja	S	11
mööduma	V	193
möödumine	S	11
möödunu	S	123
mööndus	S	7
möönma	V	38
müdin	S	6
mühisema	V	8
müksama	V	10
münt	S/S	14
müra	S	19
mürgine	A	17
mürgitama	V	7
mürin	S	22
mürisema	V	9
mürk	S	20
mürsk	S	13
mürts	S	6
mürtsuma	V	6
müsteerium	S	5
müstika	S	7
müstiline	A	10
mütoloogia	S	7
müts	S/S	49
müüdav	A	11
müügilett	S	5
müüjanna	S	12
müüja	S	99
müük	S	134
müüma	V	305
müür	S	53
müüt	S	12
naaber	S	114
naabrimees	S	13
naabrinaine	S	16
naabripoiss	S	5
naabrus	S	15
naa	D	9
naasma	V	46
naasmine	S	6
naba	S	6
na	D	12
nael	S	39
naelutama	V	11
naeratama	V	165
naeratav	A	17
naeratus	S	79
naerma	V	239
naer	S	70
naerualune	A/S	5
naerupahvak	S	7
naeruvääristama	V	5
naeruväärne	A	30
nafta	S	11
nagi	S	9
nagu	D	2964
nagunii	D	65
nahka	D	6
nahk	S	103
nahktagi	S	25
naiivne	A	14
naine	S	1666
naiselik	A	19
naiselikkus	S	8
naishääl	S	5
naiskunstnik	S	5
naissugu	S	7
naisterahvas	S	53
najal	D	25
najale	D	8
nakatuma	V	10
nakkav	A	5
nakkus	S	5
nali	S	102
naljakalt	D	8
naljakas	A	46
naljalt	D	8
naljamees	S	6
naljatama	V	13
napilt	D	20
napisõnaline	A	5
napp	A	38
nappima	V	20
nappus	S	7
napsama	V	7
naps	S	14
narkomaania	S	8
narkomaan	S	15
narkootikum	S	16
narr	A/S	20
nats	S	11
natuke	D	180
natukene	D	20
nauding	S	32
nauditav	A	9
nautima	V	54
needma	V	18
needus	S	7
neeger	S	11
neegrinaine	S	6
neelama	V	57
neer	S	7
negatiivne	A	32
neitsi	S	23
neiu	S	139
nelik	S	7
nelikümmend	N	51
neli	N	403
nelisada	N	8
neliteist	N	9
neli-viis	N	6
nelja-aastane	A	7
neljandaks	D	9
neljandik	N/S	12
neljane	A	6
neljapäevane	A	7
neljapäev	S	98
neljas	N	91
nentima	V	152
neutraalne	A	18
neutraliteet	S	7
nigel	A	7
nihe	S	5
nihkuma	V	30
nihutama	V	31
nii	D	3531
niidirull	S	6
niigi	D	54
niihästi	D	8
niikaua	D	22
niikaugele	D	5
niikuinii	D	54
niimoodi	D	109
niinimetatud	D	16
niipalju	D	52
niipea	D	43
niisama	D	133
niisamuti	D	26
niisiis	D	99
niiske	A	43
niiskus	S	10
niisugune	P	433
niitma	V	27
niit	S/S	24
niiviisi	D	49
niivõrd	D	55
nii-öelda	D	11
niiöelda	D	6
nikerdama	V	7
nimekas	A	11
nimekiri	S	136
nimel	D	100
nimeline	A	18
nimelt	D	146
nimetama	V	338
nimetatu	S	40
nimetu	A	12
nimetus	S	25
nimi	S	522
nimistu	S	12
ninapidi	D	8
nina	S	131
ning	D	4409
nipp	S	9
nirisema	V	6
nisu	S	8
niue	S	6
noahaav	S	7
noatera	S	6
no	D	145
noh	D	174
nohisema	V	12
nohu	S	7
nojaa	D	8
nojah	D	49
nokitsema	V	8
nokkima	V	16
nokk	S	17
nomenklatuur	S	6
noobel	A	6
noogutama	V	80
nool	S	25
noomima	V	15
noomimine	S	5
noomitus	S	6
noor	A/S	589
noorelt	D	9
noorem	A	127
nooremleitnant	S	11
noorhärra	S	5
noorim	A	9
noormees	S	232
noorsugu	S	5
nooruke	A	22
nooruk	S	44
nooruslik	A	9
noorus	S	50
noot	S/S	15
noppima	V	20
norima	V	13
normaalne	A	97
normaalselt	D	17
norm	S	39
norra	A	7
norskama	V	9
nostalgia	S	5
notar	S	7
novell	S	20
november	S	130
novembrikuu	S	6
nuga	S	77
nuhkima	V	6
nuhtlema	V	8
nukker	A	29
nukk	S/S/S	35
nukralt	D	19
nukrus	S	5
nukuteater	S	9
nullima	V	11
null	N/S	43
number	S	157
numbrimärk	S	8
numbrituba	S	5
nupp	S	15
nurin	S	7
nurisema	V	14
nurjuma	V	5
nurk	S	144
nurm	S	20
nutikas	A	7
nutma	V	132
nutt	S/S	20
nuusutama	V	22
nõel	S	11
nõges	S	13
nõid	S	19
nõiduslik	A	6
nõjatuma	V	12
nõlv	S	11
nõnda	D	246
nõndaviisi	D	8
nõrgalt	D	7
nõrgem	A	22
nõrgenema	V	7
nõrgestama	V	6
nõrk	A	67
nõrkus	S	43
nõuanne	S	11
nõudev	A	20
nõudlik	A	11
nõudlikult	D	5
nõudlikum	A	6
nõudma	V	426
nõudmine	S	56
nõue	S	103
nõukogulik	A	11
nõukogu	S	373
nõupidamine	S	16
nõus	D	125
nõusolek	S	30
nõu	S/S	91
nõusse	D	12
nõustuma	V	98
nõutav	A	17
nõutu	A	8
nõutult	D	17
nõutus	S	7
nädalalõpp	S	10
nädalane	A	6
nädalapäev	S	11
nädalavahetus	S	61
nädal	S	563
nägema	V	1905
nägemine	S	26
nägemus	S	26
nägija	S	7
nägu	S	685
nägus	A	6
nähtamatu	A/S	28
nähtav	A	42
nähtavale	D	24
nähtavasti	D	70
nähtuma	V	8
nähtu	S	31
nähtus	S	46
näidend	S	25
näide	S	101
näiline	A	19
näiliselt	D	15
näima	V	281
näitaja	S	36
näitama	V	569
näitamine	S	15
näitav	A	6
näiteks	D	585
näitemäng	S	8
näitering	S	5
näitleja	S	66
näitlejatöö	S	5
näit	S	9
näitus	S	157
näksima	V	7
nälg	S	37
näljane	A	13
näoilme	S	15
näojoon	S	9
näol	D	43
näpistama	V	11
näppama	V	6
näpp	S	66
näpunäide	S	12
näpuots	S	6
närima	V	30
närveerima	V	5
närviline	A	22
närviliselt	D	14
närvilisem	A	5
närvilisus	S	6
närv	S	43
näts	S	5
nördima	V	10
nördimus	S	8
nööp	S	20
nöör	S	41
nüanss	S	11
nülgima	V	5
nüri	A	10
nüüd	D	1803
nüüdne	A	68
nüüdsama	D	8
oaas	S	5
objektiivne	A	14
objekt	S	73
oblast	S	22
oda	S	13
odav	A	46
odavaim	A	10
odavalt	D	9
odavam	A	50
odavamalt	D	13
oder	S	10
ogar	A	9
oh	D	102
ohe	S	17
ohi	S	6
ohjeldama	V	10
ohkama	V	61
ohtlik	A	93
ohtlikult	D	6
ohtlikum	A	11
ohtralt	D	14
oht	S	120
ohustama	V	28
ohutu	A	16
ohutunne	S	8
ohutus	S	8
ohverdama	V	12
ohver	S	74
ohvitser	S	123
oi	D	25
oie	S	7
oigama	V	13
oinas	S	11
oivaline	A	5
oja	S	37
okas	S	6
okastraat	S	5
okei	D	9
okkaline	A	6
oksendama	V	11
oks	S	49
oktoober	S	144
oktoobrikuu	S	5
okupatsiooniaeg	S	6
okupatsioon	S	11
okupeerima	V	10
olek	S	60
olemasolev	A	49
olemasolu	S	73
olematu	A	51
olematus	S	10
olema	V	44904
olemine	S	58
olemus	S	46
olend	S	25
olenema	V	36
olenevalt	D	16
oletama	V	59
oletatav	A	7
oletus	S	14
olev	A	296
olevik	S	15
olgugi	D	15
oliiv	S	8
olija	S	15
ollus	S	5
olnud	A	14
olnu	S	8
olukord	S	397
oluline	A	254
oluliselt	D	72
olulisem	A	57
olu	S	44
olümpiamäng	S	28
olümpia	S	20
omaaegne	A	21
oma	A/S/P/D	5738
omadus	S	27
omaenese	P	55
omaette	D	84
omajagu	D	9
omakorda	D	72
omaksed	S	23
omalt	D	19
omama	V	39
omamine	S	5
omamoodi	D	38
omandama	V	77
omandamine	S	15
omandiõigus	S	9
omand	S	21
omane	A	33
omanik	S	233
omapead	D	9
omapoolne	A	14
omapäi	D	6
omapärane	A	20
omapära	S	7
omasugune	P	15
omav	A	9
omavahel	D	131
omavaheline	A	47
omavoliline	A	5
ometi	D	457
ometigi	D	35
omistama	V	7
ontlik	A	5
onu	S	63
oodatav	A/S	10
oodatu	S	19
oode	S	14
ookean	S	33
ooper	S	28
ootaja	S	10
ootamatu	A	69
ootamatult	D	105
ootamatus	S	6
ootama	V	772
ootamine	S	17
ootav	A	20
ooteruum	S	8
ootuspärane	A	7
ootus	S	38
operatsioon	S	56
opereerima	V	18
oponent	S	13
opositsioon	S	83
optimaalne	A	5
optimism	S	5
optimistlik	A	23
optimistlikult	D	8
optimist	S	5
ora	S	5
orav	S	5
orb	S	11
orden	S	7
ordu	S	8
orel	S	17
oreool	S	6
orgaaniline	A	7
organisatsioon	S	81
organiseerima	V	23
organism	S	20
organ	S	20
org	S	31
orienteerima	V	6
orienteeruma	V	18
originaalne	A	16
originaal	S	14
originaalsus	S	6
ori	S	20
orkester	S	33
osakond	S	89
osakonnajuhataja	S	13
osalema	V	159
osalemine	S	32
osalev	A	5
osaline	A	46
osaliselt	D	31
osalt	D	29
osanik	S	5
osariik	S	25
osa	S	729
osas	D	75
osatama	V	10
osatähtsus	S	7
osav	A	12
osavalt	D	18
osavus	S	9
osavõtja	S	15
osavõtt	S	14
oskama	V	574
oskav	A	5
oskus	S	79
osoon	S	9
ostja	S	68
ostma	V	463
ostmine	S	63
ost	S	38
ostujõud	S	6
osutama	V	81
osutuma	V	102
otsa	D	278
otsapidi	D	6
otsas	D	54
otsasein	S	8
otse	D	243
otsejoones	S	6
otsekohe	D	45
otsekohesus	S	6
otsekui	D	170
otsene	A	70
otseselt	D	56
otsesõnu	D	7
otsija	S	5
otsima	V	452
otsimine	S	26
otsing	S	16
otsitav	A/S	7
otsiv	A	6
ots	S	175
otstarbekam	A	6
otstarbekas	A	20
otstarve	S	26
otsus	S	411
otsustaja	S	8
otsustama	V	459
otsustamine	S	22
otsustav	A	42
otsustavalt	D	20
otsustusõigus	S	5
ovaalne	A	5
paak	S	5
paanika	S	18
paaniliselt	D	8
paar-kolm	N	20
paarkümmend	N	59
paar	N/S	505
paarsada	N	14
paat	S	89
paberileht	S	19
paberitükk	S	7
paber	S	175
pabistama	V	6
pada	S/S	6
padi	S	26
padrun	S	21
paduvihm	S	8
pael	S	19
paeluma	V	6
pagan	S	18
pagar	S	8
pagasiruum	S	6
pagas	S	5
pagulane	S	7
pagun	S	8
paha	A/S	84
pahaendeline	A	6
pahameel	S	21
pahandama	V	46
pahandus	S	33
pahane	A	21
pahatihti	D	16
paheline	A	5
pahe	S	11
pahur	A	10
pahvatama	V	19
pahvima	V	5
paigal	D	31
paigaldama	V	30
paigaldamine	S	18
paigale	D	13
paigas	S	21
paigutama	V	57
paigutamine	S	11
paiguti	D	9
paigutuma	V	5
paigutus	S	6
paikama	V	7
paiknema	V	32
paiknev	A	19
paik	S/S	155
paiku	D	51
painama	V	7
painav	A	6
paindlik	A	7
paine	S/S	7
painutama	V	7
paisjärv	S	5
paiskama	V	38
paiskuma	V	30
paistes	D	6
paistetama	V	6
paistev	A	14
paistma	V	405
paisuma	V	33
paisutama	V	5
paisuv	A	6
paitama	V	6
pajatama	V	15
paju	S	27
pakane	S	22
pakend	S	10
pakkima	V	54
pakk	S/S	83
pakkuma	V	426
pakkumine	S	69
pakkuv	A	16
paks	A/S	115
paksem	A	9
paksuke	A/S	6
paksult	D	8
paksune	A	11
paksus	S	12
palagan	S	10
pala	S	29
palav	A	24
palavik	S	25
palavus	S	10
palee	S	7
pale	S	18
palgaline	A/S	9
palgalisa	S	5
palgapäev	S	6
palgaraha	S	7
palitu	S	6
paljajalu	D	8
paljas	A	85
paljastama	V	25
paljastamine	S	6
palju	D/P	1582
paljundama	V	7
paljunäinud	A	5
palkama	V	16
palk	S/S	229
pall	S	64
palm	S	22
palsam	S	5
paluma	V	339
palve	S	48
palvetama	V	12
pandav	A	5
paneelmaja	S	5
panema	V	1331
panemine	S	10
panev	A	11
pangaarve	S	7
pangarööv	S	5
pang	S	27
panipaik	S	7
pankrot	S	33
pank	S/S	433
pankur	S	20
pann	S	26
pantima	V	6
panus	S	39
paotama	V	10
papagoi	S	7
papa	S	12
papi	S	13
papp	S/S	9
paps	S	5
paraad	S	17
paradiis	S	21
paradoks	S	10
paragrahv	S	33
parajalt	D	10
parajasti	D	92
paraku	D	110
paralleel	S	12
paralleelselt	D	11
parandama	V	99
parandamine	S	38
parandus	S	26
paranema	V	50
paranemine	S	17
paras	A	75
parasjagu	D	45
parata	D	27
paratamatu	A	20
paratamatult	D	44
paratamatus	S	20
parem	A/D	552
paremini	D	126
parempoolne	A	53
pargipink	S	6
parim	A	234
parkett	S	6
parkima	V	28
parkimine	S	16
parkimisplats	S	11
parkiv	A	5
parkla	S	30
park	S	57
parlamendiliige	S	5
parlamendisaadik	S	9
parlament	S	147
parm	S	10
paroodia	S	7
parras	S	28
parteikomitee	S	5
parteiline	A	7
parteimaja	S	5
partei	S	215
partii	S	23
partisan	S	5
partner	S	52
parukas	S	6
parun	S	36
parv	S	17
passima	V	28
pass	S	52
pastakas	S	7
pastapliiats	S	7
pasta	S	12
pastor	S	20
pataljon	S	16
patarei	S	14
patent	S	7
patsient	S	54
patsutama	V	17
patt	S	44
patune	A	10
paugutama	V	6
pauk	S	17
paus	S	31
peaaegu	D	443
peaarst	S	11
peaasi	S	31
peaasjalikult	D	5
peadpööritav	A	10
pea	D/S	1253
peagi	D	62
peahoone	S	24
peakirik	S	5
peakorter	S	12
peal	D	213
peale	D	1175
pealegi	D	161
pealekauba	D	5
pealelõuna	S	7
pealetung	S	14
pealik	S	38
pealinn	S	122
pealiskaudselt	D	7
pealispind	S	7
pealkiri	S	47
pealt	D	143
pealtnägija	S	14
pealtnäha	D	13
pealtvaataja	S	27
pealuu	S	8
peamine	A	89
peaminister	S	258
peamiselt	D	112
peanäitejuht	S	10
peaosaline	A	6
peaosa	S	11
peaproov	S	7
peapööritus	S	5
peasekretär	S	23
peastaap	S	41
peatama	V	74
peatamine	S	8
peatee	S	12
peategelane	S	15
peatne	A	12
peatoimetaja	S	25
peatselt	D	29
peatuma	V	132
peatus	S	52
peatänav	S	5
peatükk	S	10
peavalu	S	17
peavari	S	18
pedagoogiline	A	10
pedagoog	S	25
peegeldama	V	22
peegelduma	V	29
peegeldus	S	7
peegelpilt	S	6
peegel	S	76
peen	A	41
peenar	S	21
peenelt	D	7
peenem	A	7
peenetundeline	A	5
peenike	A	19
peetav	A	19
peet	S	21
pehkima	V	7
pehme	A	108
pehmelt	D	10
pehmem	A	7
pehmendama	V	7
peielaud	S	5
peigmees	S	8
peitma	V	76
peituma	V	43
peituv	A	11
peksa	D	13
peksma	V	54
peletama	V	21
pelgalt	D	15
pelgama	V	38
pelg	S	5
pelk	A	7
peni	S	26
penn	S	5
pension	S	64
pensionär	S	60
peolaud	S	5
peopesa	S	22
peo	S	77
pereema	S	8
pereisa	S	7
perekondlik	A	6
perekond	S	122
perekonnaelu	S	5
perekonnaliige	S	6
perekonnanimi	S	11
pereliige	S	12
peremees	S	206
perenaine	S	65
perepoeg	S	11
pererahvas	S	16
pere	S	216
perestroika	S	5
perioodiline	A	5
periood	S	60
perse	S	20
personal	S	21
perspektiiv	S	19
pesapaik	S	6
pesa	S	46
pesema	V	114
pesemine	S	13
pesitsema	V	9
pesumasin	S	7
pesuruum	S	8
pesu	S	23
petlik	A	12
petma	V	55
pettuma	V	40
pettumus	S	24
pettur	S	6
pettus	S	27
pidaja	S	8
pidama	V/V	4039
pidamine	S	22
pidav	A	25
pide	S	9
pidev	A	56
pidevalt	D	110
pidi	D	9
pidulik	A	39
pidulikult	D	10
pidurdama	V	34
pidur	S	11
pidu	S/S	58
pidutsema	V	6
pigem	D	187
pigistama	V	44
pihk	S/S	149
pihlakas	S	7
pihta	D	60
pihtima	V	11
pihtimus	S	11
piht	S/S	29
piibel	S	36
piiga	S	21
piiksuma	V	8
piiluma	V	46
piimanõu	S	6
piim	S	104
piinama	V	15
piinav	A	6
piinlema	V	6
piinlik	A	49
piinlikkus	S	10
piin	S	17
piip	S	31
piiramatult	D	6
piirama	V	97
piiramine	S	13
piiratus	S	9
piirduma	V	52
piire	S	6
piires	D	20
piirimaa	S	8
piiripunkt	S	8
piiritlema	V	6
piiritus	S	15
piirivalve	S	30
piirivalvur	S	11
piirjoon	S	10
piirkond	S	122
piir	S	267
piisama	V	71
piisav	A	36
piisavalt	D	113
piiskop	S	8
piisk	S	20
piits	S	10
pikaajaline	A	56
pikali	D	51
pikalt	D	56
pikapeale	D	15
pikem	A	99
pikemalt	D	27
pikendama	V	28
pikendus	S	6
pikenema	V	8
piki	D	19
pikim	A	5
pikk	A	578
pikkamisi	D	12
pikkamööda	D	15
pikkune	A	38
pikkus	S	41
pikne	S	7
pildikast	S	6
pildistama	V	18
pilduma	V	17
pilet	S	76
pilgeni	D	7
pilge	S	18
pilkama	V	5
pilk	S	489
pillama	V	17
pillimees	S	10
pill	S/S	43
pilt	S	324
pilu	S	7
pilve	D	8
pilves	D	46
pilvitu	A	28
pilv	S	56
pime	A/S	141
pimedam	A	6
pimedus	S	98
pind	S/S	114
pinev	A	8
pingeline	A	12
pinge	S	56
pinginaaber	S	6
pingsalt	D	10
pingul	D	12
pingule	D	8
pingutama	V	46
pingutav	A	6
pingutus	S	47
pink	S	56
pinnapealne	A	8
pinnas	S	15
pintsak	S	17
pioneer	S	8
piparkook	S	6
pipar	S	14
pirn	S	15
pirukas	S	6
pisar	S	76
pisem	A	11
pisendama	V	5
pisiasi	S	17
pisike	A	96
pisim	A	7
pistis	S	6
pistma	V	130
pistmine	S	15
pistrik	S	8
pisuke	A	6
pisut	D	294
pitsat	S	11
plaanima	V	47
plaanitsema	V	11
plaan	S	189
plaat	S	60
plahvatama	V	28
plahvatus	S	40
plakat	S	13
plaksutama	V	10
planeerima	V/V	61
planeet	S	21
plank	A/S/S	14
plats	S	79
plehku	D	8
pleier	S	17
plekk	S/S	22
pliiats	S	29
pliit	S	41
plika	S	72
plusspunkt	S	5
pluss	S	32
pluus	S	11
pobisema	V	5
poeesia	S	5
poeetiline	A	6
poeet	S	21
poeg	S	290
poetama	V	25
poi	S	12
poisike	S	72
poissmees	S	6
poiss	S	681
pojake	S	5
pojapoeg	S	7
pokaal	S	6
poliitika	S	152
poliitik	S	167
poliitiline	A	243
poliitiliselt	D	17
polikliinik	S	11
politseiauto	S	7
politseijaoskond	S	16
politseinik	S	105
politsei	S	356
polkovnik	S	12
polk	S	8
pommitaja	S	8
pommitama	V	10
pommitamine	S	8
pomm	S	54
poni	S	5
ponnistus	S	6
poodium	S	6
pood	S	107
poola	A	6
poolaasta	S	14
poolakas	S	11
pooldama	V	38
pool	D/S/S/N	1470
poole	D	489
poolehoidja	S	8
poolehoid	S	8
pooleks	D	20
pooleldi	D	30
pooleli	D	51
pooleliolev	A	6
poolest	D	86
poolik	A/S	28
poolpime	A	8
poolsaar	S	18
poolsada	N	11
poolt	D	44
poolteist	N	62
pooltund	S	5
pooltühi	A	14
poolus	S	5
pooma	V	17
poos	S	12
populaarne	A	23
populaarsus	S	27
porgand	S	18
porine	A	16
pori	S	27
portfell	S	28
portree	S	17
ports	S	7
poseerima	V	5
positiivne	A	88
positsioon	S	57
postimaja	S	5
postkaart	S	7
postkast	S	22
postkontor	S	15
post	S/S	50
potentsiaalne	A	19
potsatama	V	6
pott	S	23
praadima	V	20
praadimine	S	10
praad	S	10
praam	S	11
praegu	D	942
praegune	A	337
praht	S	19
prahvatama	V	6
praktikant	S	8
praktika	S	28
praktiline	A	33
praktiliselt	D	35
prantslane	S	19
prantsuse	A	84
preemia	S	80
preester	S	15
prefekt	S	36
prefektuur	S	15
preili	S	41
president	S	469
presiidium	S	5
pressima	V	56
press	S/S	26
pretendeerima	V	5
pretensioon	S	14
prii	A	24
prill	S	50
primitiivne	A	13
printsess	S	11
printsiip	S	20
prints	S	14
priske	A	15
pritsima	V	16
pritsimees	S	5
prits	S	6
privileeg	S	16
probleem	S	361
professionaalne	A	29
professionaal	S	12
professionaalsus	S	10
professor	S	74
proff	A/S	10
programm	S	147
progress	S	14
prohvet	S	8
projekteerima	V	8
projekt	S	158
prokurör	S	28
prominent	S	15
pronks	S	12
proovima	V	135
proovimine	S	5
proov	S	41
proportsionaalne	A	5
proportsioon	S	5
prostituut	S	17
protees	S	5
protesteerima	V	16
protest	S	26
prototüüp	S	10
protseduur	S	24
protsent	S	439
protsessima	V	5
protsess	S	75
proua	S	135
provints	S	21
provokatsioon	S	8
provotseerima	V	5
pruukima	V	86
pruun	A/S	58
pruunistama	V	5
pruut	S	20
prügikast	S	22
prügimägi	S	19
prügi	S	15
psühhiaater	S	12
psühholoogia	S	7
psühholoogiline	A	23
psühholoogiliselt	D	7
psühholoog	S	25
psüühika	S	8
psüühiline	A	11
pubi	S	5
publik	S	82
pude	A/S	8
pudel	S	119
pudenema	V	38
puder	S	33
pugema	V	64
puha	D	15
puhang	S	5
puhas	A	231
puhastama	V	57
puhastamine	S	20
puhastav	A	5
puhkaja	S	7
puhkama	V	97
puhkema	V	69
puhkepaik	S	6
puhkepäev	S	12
puhk	S	91
puhkus	S	66
puhtalt	D	31
puhtam	A	13
puhtus	S	15
puhul	D	264
puhuma	V	77
puhuti	D	9
puhvet	S	12
puiestee	S	28
puistama	V	25
puit	S	16
pukk	S	10
pulbitsev	A	6
pulk	S	14
pull	A/S	19
pulm	S	30
pulss	S	8
pult	S	8
pump	S	6
punaarmee	S	10
punakas	A	13
punane	A/S	315
punapea	S	5
puna	S	8
punastama	V	13
pundar	S	5
punetama	V	8
punetav	A	8
punkt	S	193
punnima	V	5
punuma	V/V	11
purema	V	8
puri	S	9
purjus	D	73
purjuspäi	D	12
purk	S	13
